recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
11,1,0,1525782637,0.5,1,1.1
8,0,1,871759410,0.5,1,1.1
5,1,1,1173,0.5,1,1.1
6,0,2,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
6,0,2,847755545,0.5,1,1.1
11,0,0,1525782637,0.5,1,1.1
6,0,2,871759410,0.5,1,1.1
10,0,0,1173,0.5,1,1.1
11,0,2,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
7,0,1,1173,0.5,1,1.1
7,0,1,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
10,0,0,1173,0.5,1,1.1
10,0,0,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
11,6,0,1525782637,0.5,1,1.1
8,0,1,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,6,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
7,0,1,1173,0.5,1,1.1
10,0,0,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
8,0,1,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,6,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
8,0,2,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,2,871759410,0.5,1,1.1
8,0,1,1173,0.5,1,1.1
8,0,1,2009979162,0.5,1,1.1
9,0,1,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
9,0,1,871759410,0.5,1,1.1
8,1,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
8,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
8,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
5,0,1,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
8,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
8,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
10,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
5,0,1,2009979162,0.5,1,1.1
8,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
8,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
10,0,0,871759410,0.5,1,1.1
5,0,1,1173,0.5,1,1.1
6,0,1,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
13,0,0,1525782637,0.5,1,1.1
10,0,0,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
7,0,0,2009979162,0.5,1,1.1
10,0,0,847755545,0.5,1,1.1
13,0,0,1525782637,0.5,1,1.1
10,0,0,871759410,0.5,1,1.1
6,0,1,1173,0.5,1,1.1
6,0,1,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
9,0,0,1173,0.5,1,1.1
9,0,0,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
14,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
6,0,1,1173,0.5,1,1.1
9,0,0,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
14,1,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
9,0,0,1173,0.5,1,1.1
10,0,0,2009979162,0.5,1,1.1
8,0,1,847755545,0.5,1,1.1
12,1,0,1525782637,0.5,1,1.1
8,0,1,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
8,0,0,2009979162,0.5,1,1.1
9,0,0,847755545,0.5,1,1.1
12,6,0,1525782637,0.5,1,1.1
9,0,0,871759410,0.5,1,1.1
10,0,0,1173,0.5,1,1.1
9,0,0,2009979162,0.5,1,1.1
8,0,1,847755545,0.5,1,1.1
12,6,0,1525782637,0.5,1,1.1
8,0,1,871759410,0.5,1,1.1
8,0,0,1173,0.5,1,1.1
5,0,1,2009979162,0.5,1,1.1
8,0,0,847755545,0.5,1,1.1
11,1,0,1525782637,0.5,1,1.1
8,0,0,871759410,0.5,1,1.1
8,3,4,1110,0.5,1,1.1
6,6,5,798076923,0.5,1,1.1
5,3,5,1093315051,0.5,1,1.1
6,0,7,735330397,0.5,1,1.1
4,0,8,418509442,0.5,1,1.1
3,0,9,526667067,0.5,1,1.1
4,2,6,690544484,0.5,1,1.1
9,3,2,109289501,0.5,1,1.1
5,3,6,1129414275,0.5,1,1.1
5,1,5,398611569,0.5,1,1.1
6,2,4,1110,0.5,1,1.1
8,6,5,798076923,0.5,1,1.1
5,3,6,1093315051,0.5,1,1.1
7,1,7,735330397,0.5,1,1.1
7,1,7,418509442,0.5,1,1.1
5,2,7,526667067,0.5,1,1.1
5,0,9,690544484,0.5,1,1.1
6,4,3,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
3,1,8,398611569,0.5,1,1.1
7,0,7,1110,0.5,1,1.1
8,6,3,798076923,0.5,1,1.1
5,3,7,1093315051,0.5,1,1.1
7,0,7,735330397,0.5,1,1.1
6,1,6,418509442,0.5,1,1.1
7,0,4,526667067,0.5,1,1.1
4,6,5,690544484,0.5,1,1.1
6,4,3,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
5,3,2,398611569,0.5,1,1.1
7,2,7,1110,0.5,1,1.1
9,1,6,798076923,0.5,1,1.1
7,5,6,1093315051,0.5,1,1.1
7,0,7,735330397,0.5,1,1.1
4,5,2,418509442,0.5,1,1.1
8,0,4,526667067,0.5,1,1.1
8,1,6,690544484,0.5,1,1.1
11,3,1,109289501,0.5,1,1.1
8,1,5,1129414275,0.5,1,1.1
6,2,5,398611569,0.5,1,1.1
8,1,6,1110,0.5,1,1.1
7,2,7,798076923,0.5,1,1.1
7,3,5,1093315051,0.5,1,1.1
4,1,9,735330397,0.5,1,1.1
5,12,7,418509442,0.5,1,1.1
6,2,7,526667067,0.5,1,1.1
1,6,9,690544484,0.5,1,1.1
9,0,3,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
6,2,4,398611569,0.5,1,1.1
8,1,6,1110,0.5,1,1.1
7,2,7,798076923,0.5,1,1.1
5,2,6,1093315051,0.5,1,1.1
7,1,8,735330397,0.5,1,1.1
6,1,4,418509442,0.5,1,1.1
6,3,7,526667067,0.5,1,1.1
3,6,8,690544484,0.5,1,1.1
4,1,6,109289501,0.5,1,1.1
6,3,7,1129414275,0.5,1,1.1
5,1,6,398611569,0.5,1,1.1
9,1,7,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
6,3,7,1093315051,0.5,1,1.1
7,0,10,735330397,0.5,1,1.1
7,0,6,418509442,0.5,1,1.1
5,0,7,526667067,0.5,1,1.1
6,1,7,690544484,0.5,1,1.1
8,3,6,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
7,1,7,398611569,0.5,1,1.1
9,1,7,1110,0.5,1,1.1
4,10,4,798076923,0.5,1,1.1
6,1,8,1093315051,0.5,1,1.1
8,2,8,735330397,0.5,1,1.1
7,1,6,418509442,0.5,1,1.1
5,0,7,526667067,0.5,1,1.1
6,1,7,690544484,0.5,1,1.1
8,3,6,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
7,2,5,398611569,0.5,1,1.1
8,2,7,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
6,1,8,1093315051,0.5,1,1.1
8,2,8,735330397,0.5,1,1.1
8,11,8,418509442,0.5,1,1.1
5,3,5,526667067,0.5,1,1.1
6,1,7,690544484,0.5,1,1.1
8,3,6,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
7,1,7,398611569,0.5,1,1.1
8,1,4,1110,0.5,1,1.1
6,3,4,798076923,0.5,1,1.1
7,2,5,1093315051,0.5,1,1.1
5,0,7,735330397,0.5,1,1.1
5,2,7,418509442,0.5,1,1.1
4,0,8,526667067,0.5,1,1.1
5,3,2,690544484,0.5,1,1.1
10,0,4,109289501,0.5,1,1.1
7,0,8,1129414275,0.5,1,1.1
8,2,2,398611569,0.5,1,1.1
8,2,5,1110,0.5,1,1.1
7,6,6,798076923,0.5,1,1.1
5,1,7,1093315051,0.5,1,1.1
7,2,6,735330397,0.5,1,1.1
6,2,6,418509442,0.5,1,1.1
8,3,7,526667067,0.5,1,1.1
6,1,8,690544484,0.5,1,1.1
8,1,5,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
8,0,7,398611569,0.5,1,1.1
10,1,5,1110,0.5,1,1.1
7,2,7,798076923,0.5,1,1.1
8,4,5,1093315051,0.5,1,1.1
9,2,6,735330397,0.5,1,1.1
3,3,9,418509442,0.5,1,1.1
7,2,6,526667067,0.5,1,1.1
4,9,6,690544484,0.5,1,1.1
7,2,5,109289501,0.5,1,1.1
9,1,6,1129414275,0.5,1,1.1
7,1,7,398611569,0.5,1,1.1
9,2,5,1110,0.5,1,1.1
7,2,7,798076923,0.5,1,1.1
7,3,6,1093315051,0.5,1,1.1
8,1,5,735330397,0.5,1,1.1
7,3,6,418509442,0.5,1,1.1
7,3,6,526667067,0.5,1,1.1
5,6,8,690544484,0.5,1,1.1
7,2,5,109289501,0.5,1,1.1
11,1,4,1129414275,0.5,1,1.1
6,4,5,398611569,0.5,1,1.1
11,1,2,1110,0.5,1,1.1
7,7,5,798076923,0.5,1,1.1
6,5,4,1093315051,0.5,1,1.1
8,2,4,735330397,0.5,1,1.1
3,4,8,418509442,0.5,1,1.1
6,2,7,526667067,0.5,1,1.1
5,8,7,690544484,0.5,1,1.1
5,2,8,109289501,0.5,1,1.1
9,2,6,1129414275,0.5,1,1.1
7,3,5,398611569,0.5,1,1.1
9,1,7,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
7,3,6,1093315051,0.5,1,1.1
7,2,9,735330397,0.5,1,1.1
7,0,8,418509442,0.5,1,1.1
4,3,7,526667067,0.5,1,1.1
6,1,7,690544484,0.5,1,1.1
8,3,6,109289501,0.5,1,1.1
5,2,8,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
8,0,6,1110,0.5,1,1.1
5,5,5,798076923,0.5,1,1.1
7,2,4,1093315051,0.5,1,1.1
8,2,5,735330397,0.5,1,1.1
6,1,8,418509442,0.5,1,1.1
7,6,4,526667067,0.5,1,1.1
5,1,5,690544484,0.5,1,1.1
9,1,4,109289501,0.5,1,1.1
10,1,5,1129414275,0.5,1,1.1
6,1,7,398611569,0.5,1,1.1
8,2,7,1110,0.5,1,1.1
8,1,7,798076923,0.5,1,1.1
8,5,5,1093315051,0.5,1,1.1
7,1,5,735330397,0.5,1,1.1
5,1,10,418509442,0.5,1,1.1
11,0,4,526667067,0.5,1,1.1
7,2,6,690544484,0.5,1,1.1
7,3,5,109289501,0.5,1,1.1
8,2,5,1129414275,0.5,1,1.1
3,1,7,398611569,0.5,1,1.1
7,3,6,1110,0.5,1,1.1
7,4,5,798076923,0.5,1,1.1
5,4,5,1093315051,0.5,1,1.1
10,1,4,735330397,0.5,1,1.1
7,3,7,418509442,0.5,1,1.1
10,1,7,526667067,0.5,1,1.1
8,1,7,690544484,0.5,1,1.1
8,2,5,109289501,0.5,1,1.1
10,1,6,1129414275,0.5,1,1.1
7,2,6,398611569,0.5,1,1.1
8,3,3,1110,0.5,1,1.1
6,6,3,798076923,0.5,1,1.1
7,3,4,1093315051,0.5,1,1.1
10,3,4,735330397,0.5,1,1.1
7,1,8,418509442,0.5,1,1.1
11,5,4,526667067,0.5,1,1.1
8,2,7,690544484,0.5,1,1.1
8,2,5,109289501,0.5,1,1.1
8,2,6,1129414275,0.5,1,1.1
7,0,8,398611569,0.5,1,1.1
8,1,6,1110,0.5,1,1.1
6,7,5,798076923,0.5,1,1.1
7,3,2,1093315051,0.5,1,1.1
5,2,7,735330397,0.5,1,1.1
7,1,10,418509442,0.5,1,1.1
7,6,7,526667067,0.5,1,1.1
6,0,10,690544484,0.5,1,1.1
8,0,6,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
7,0,9,398611569,0.5,1,1.1
7,2,6,1110,0.5,1,1.1
5,8,4,798076923,0.5,1,1.1
6,4,5,1093315051,0.5,1,1.1
4,1,7,735330397,0.5,1,1.1
7,0,9,418509442,0.5,1,1.1
8,2,6,526667067,0.5,1,1.1
6,0,10,690544484,0.5,1,1.1
8,1,5,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
6,1,9,398611569,0.5,1,1.1
9,2,4,1110,0.5,1,1.1
4,7,8,798076923,0.5,1,1.1
6,3,7,1093315051,0.5,1,1.1
8,0,7,735330397,0.5,1,1.1
7,0,6,418509442,0.5,1,1.1
6,2,6,526667067,0.5,1,1.1
6,2,10,690544484,0.5,1,1.1
9,2,7,109289501,0.5,1,1.1
6,2,8,1129414275,0.5,1,1.1
8,1,6,398611569,0.5,1,1.1
8,2,6,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
6,4,4,1093315051,0.5,1,1.1
4,1,8,735330397,0.5,1,1.1
6,9,9,418509442,0.5,1,1.1
7,2,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
9,0,6,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
7,2,6,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
4,5,6,1093315051,0.5,1,1.1
4,1,8,735330397,0.5,1,1.1
9,6,7,418509442,0.5,1,1.1
7,6,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
8,1,5,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
8,3,6,1110,0.5,1,1.1
5,8,4,798076923,0.5,1,1.1
4,5,6,1093315051,0.5,1,1.1
4,1,8,735330397,0.5,1,1.1
6,3,7,418509442,0.5,1,1.1
7,2,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
8,1,5,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
10,1,2,1110,0.5,1,1.1
6,6,8,798076923,0.5,1,1.1
7,2,5,1093315051,0.5,1,1.1
8,3,9,735330397,0.5,1,1.1
7,1,8,418509442,0.5,1,1.1
6,2,6,526667067,0.5,1,1.1
5,4,7,690544484,0.5,1,1.1
8,3,6,109289501,0.5,1,1.1
6,2,8,1129414275,0.5,1,1.1
8,1,6,398611569,0.5,1,1.1
8,2,4,1110,0.5,1,1.1
5,8,4,798076923,0.5,1,1.1
4,5,6,1093315051,0.5,1,1.1
5,2,8,735330397,0.5,1,1.1
5,3,8,418509442,0.5,1,1.1
7,6,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
7,2,5,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
8,2,6,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
4,5,6,1093315051,0.5,1,1.1
5,3,7,735330397,0.5,1,1.1
7,0,8,418509442,0.5,1,1.1
7,6,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
7,1,6,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
8,2,6,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
5,5,4,1093315051,0.5,1,1.1
5,3,7,735330397,0.5,1,1.1
7,0,8,418509442,0.5,1,1.1
7,2,7,526667067,0.5,1,1.1
7,0,8,690544484,0.5,1,1.1
8,1,5,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
8,2,6,1110,0.5,1,1.1
5,8,5,798076923,0.5,1,1.1
4,4,7,1093315051,0.5,1,1.1
5,2,8,735330397,0.5,1,1.1
7,0,8,418509442,0.5,1,1.1
7,2,7,526667067,0.5,1,1.1
6,3,8,690544484,0.5,1,1.1
7,1,6,109289501,0.5,1,1.1
4,2,7,1129414275,0.5,1,1.1
8,1,4,398611569,0.5,1,1.1
7,0,7,1110,0.5,1,1.1
7,7,5,798076923,0.5,1,1.1
6,4,4,1093315051,0.5,1,1.1
8,2,6,735330397,0.5,1,1.1
6,1,6,418509442,0.5,1,1.1
4,2,7,526667067,0.5,1,1.1
3,7,9,690544484,0.5,1,1.1
6,4,4,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
5,3,2,398611569,0.5,1,1.1
7,2,7,1110,0.5,1,1.1
8,6,5,798076923,0.5,1,1.1
6,5,6,1093315051,0.5,1,1.1
7,0,8,735330397,0.5,1,1.1
8,3,6,418509442,0.5,1,1.1
5,3,7,526667067,0.5,1,1.1
7,2,2,690544484,0.5,1,1.1
6,1,8,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
4,1,7,398611569,0.5,1,1.1
8,0,2,1110,0.5,1,1.1
7,7,5,798076923,0.5,1,1.1
5,4,5,1093315051,0.5,1,1.1
7,1,8,735330397,0.5,1,1.1
4,1,6,418509442,0.5,1,1.1
6,0,5,526667067,0.5,1,1.1
3,6,9,690544484,0.5,1,1.1
6,4,4,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
5,3,4,398611569,0.5,1,1.1
7,2,7,1110,0.5,1,1.1
8,7,5,798076923,0.5,1,1.1
7,2,8,1093315051,0.5,1,1.1
7,1,8,735330397,0.5,1,1.1
6,1,8,418509442,0.5,1,1.1
3,2,8,526667067,0.5,1,1.1
4,0,10,690544484,0.5,1,1.1
4,2,10,109289501,0.5,1,1.1
6,2,6,1129414275,0.5,1,1.1
5,2,7,398611569,0.5,1,1.1
8,1,4,1110,0.5,1,1.1
5,6,7,798076923,0.5,1,1.1
5,3,5,1093315051,0.5,1,1.1
6,0,7,735330397,0.5,1,1.1
6,0,6,418509442,0.5,1,1.1
4,2,7,526667067,0.5,1,1.1
3,7,12,690544484,0.5,1,1.1
10,0,6,109289501,0.5,1,1.1
7,3,6,1129414275,0.5,1,1.1
5,3,2,398611569,0.5,1,1.1
7,2,7,1110,0.5,1,1.1
8,7,6,798076923,0.5,1,1.1
7,1,8,1093315051,0.5,1,1.1
8,1,7,735330397,0.5,1,1.1
5,1,6,418509442,0.5,1,1.1
3,2,8,526667067,0.5,1,1.1
6,0,9,690544484,0.5,1,1.1
5,2,8,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
6,1,7,398611569,0.5,1,1.1
7,2,3,1110,0.5,1,1.1
9,9,3,798076923,0.5,1,1.1
7,2,4,1093315051,0.5,1,1.1
7,0,7,735330397,0.5,1,1.1
9,2,1,418509442,0.5,1,1.1
11,3,2,526667067,0.5,1,1.1
3,8,7,690544484,0.5,1,1.1
10,2,4,109289501,0.5,1,1.1
8,0,6,1129414275,0.5,1,1.1
8,2,3,398611569,0.5,1,1.1
7,3,3,1110,0.5,1,1.1
8,1,7,798076923,0.5,1,1.1
5,1,7,1093315051,0.5,1,1.1
9,0,7,735330397,0.5,1,1.1
9,3,3,418509442,0.5,1,1.1
7,1,6,526667067,0.5,1,1.1
6,0,6,690544484,0.5,1,1.1
5,3,7,109289501,0.5,1,1.1
9,0,7,1129414275,0.5,1,1.1
5,1,6,398611569,0.5,1,1.1
8,1,6,1110,0.5,1,1.1
5,6,8,798076923,0.5,1,1.1
5,4,6,1093315051,0.5,1,1.1
8,0,8,735330397,0.5,1,1.1
5,0,8,418509442,0.5,1,1.1
6,0,7,526667067,0.5,1,1.1
4,7,9,690544484,0.5,1,1.1
7,1,9,109289501,0.5,1,1.1
9,1,7,1129414275,0.5,1,1.1
5,5,4,398611569,0.5,1,1.1
8,2,5,1110,0.5,1,1.1
7,8,3,798076923,0.5,1,1.1
7,3,5,1093315051,0.5,1,1.1
7,1,8,735330397,0.5,1,1.1
10,0,4,418509442,0.5,1,1.1
9,2,9,526667067,0.5,1,1.1
4,8,12,690544484,0.5,1,1.1
7,1,7,109289501,0.5,1,1.1
8,1,7,1129414275,0.5,1,1.1
5,1,9,398611569,0.5,1,1.1
8,2,5,1110,0.5,1,1.1
7,8,3,798076923,0.5,1,1.1
7,3,5,1093315051,0.5,1,1.1
7,1,8,735330397,0.5,1,1.1
10,1,6,418509442,0.5,1,1.1
9,2,9,526667067,0.5,1,1.1
4,9,7,690544484,0.5,1,1.1
7,1,7,109289501,0.5,1,1.1
10,2,6,1129414275,0.5,1,1.1
5,1,9,398611569,0.5,1,1.1
8,1,6,1110,0.5,1,1.1
10,1,5,798076923,0.5,1,1.1
10,1,8,1093315051,0.5,1,1.1
9,0,8,735330397,0.5,1,1.1
6,1,4,418509442,0.5,1,1.1
7,2,8,526667067,0.5,1,1.1
6,0,13,690544484,0.5,1,1.1
6,4,5,109289501,0.5,1,1.1
8,3,6,1129414275,0.5,1,1.1
5,5,4,398611569,0.5,1,1.1
7,2,4,1110,0.5,1,1.1
11,9,2,798076923,0.5,1,1.1
6,4,5,1093315051,0.5,1,1.1
7,0,8,735330397,0.5,1,1.1
7,1,4,418509442,0.5,1,1.1
6,5,7,526667067,0.5,1,1.1
4,7,9,690544484,0.5,1,1.1
6,4,7,109289501,0.5,1,1.1
7,1,8,1129414275,0.5,1,1.1
6,5,6,398611569,0.5,1,1.1
8,3,4,1110,0.5,1,1.1
10,1,5,798076923,0.5,1,1.1
9,0,8,1093315051,0.5,1,1.1
11,2,7,735330397,0.5,1,1.1
6,1,6,418509442,0.5,1,1.1
6,2,5,526667067,0.5,1,1.1
8,0,8,690544484,0.5,1,1.1
6,4,5,109289501,0.5,1,1.1
8,3,6,1129414275,0.5,1,1.1
5,4,4,398611569,0.5,1,1.1
8,1,2,1110,0.5,1,1.1
7,7,5,798076923,0.5,1,1.1
5,4,4,1093315051,0.5,1,1.1
7,0,8,735330397,0.5,1,1.1
4,1,8,418509442,0.5,1,1.1
4,2,7,526667067,0.5,1,1.1
3,6,9,690544484,0.5,1,1.1
6,4,4,109289501,0.5,1,1.1
6,2,7,1129414275,0.5,1,1.1
5,3,2,398611569,0.5,1,1.1
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
12,0,0,339841119,0.5,1,1.5
8,1,0,276360212,0.5,1,1.5
12,0,0,1455739258,0.5,1,1.5
8,0,0,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
11,0,1,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
11,0,1,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,2,339841119,0.5,1,1.5
7,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
7,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,2,339841119,0.5,1,1.5
7,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
7,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,2,339841119,0.5,1,1.5
7,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
7,0,1,1883560186,0.5,1,1.5
10,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
9,0,1,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
11,0,1,339841119,0.5,1,1.5
5,0,1,276360212,0.5,1,1.5
12,0,1,1455739258,0.5,1,1.5
5,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,1,1,339841119,0.5,1,1.5
5,0,2,276360212,0.5,1,1.5
14,0,0,1455739258,0.5,1,1.5
5,0,2,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,1,1,339841119,0.5,1,1.5
5,0,2,276360212,0.5,1,1.5
14,0,0,1455739258,0.5,1,1.5
5,0,2,1883560186,0.5,1,1.5
12,0,0,1958,0.5,1,1.5
11,0,1,339841119,0.5,1,1.5
5,0,3,276360212,0.5,1,1.5
14,0,0,1455739258,0.5,1,1.5
5,0,3,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,0,1,339841119,0.5,1,1.5
7,0,1,276360212,0.5,1,1.5
13,0,0,1455739258,0.5,1,1.5
7,0,1,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,1,1,339841119,0.5,1,1.5
5,1,1,276360212,0.5,1,1.5
14,0,0,1455739258,0.5,1,1.5
6,0,2,1883560186,0.5,1,1.5
12,0,0,1958,0.5,1,1.5
11,0,1,339841119,0.5,1,1.5
8,0,0,276360212,0.5,1,1.5
12,0,0,1455739258,0.5,1,1.5
9,0,0,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
10,1,1,339841119,0.5,1,1.5
8,1,2,276360212,0.5,1,1.5
10,0,2,1455739258,0.5,1,1.5
6,0,4,1883560186,0.5,1,1.5
11,0,0,1958,0.5,1,1.5
