recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
8,0,880,266357585,0.039028,2,1,101
7,0,883,1723520022,0.046516,2,1,101
9,0,883,1696067597,0.043142,2,1,101
7,0,885,86982405,0.043009,2,1,101
7,0,893,1398062574,0.040876,2,1,101
7,0,892,458857077,0.039124,2,1,101
5,0,893,1850344381,0.038602,2,1,101
6,0,883,659865402,0.035373,2,1,101
10,0,897,1060433004,0.041764,2,1,101
6,0,883,1037672124,0.036418,2,1,101
1,0,900,1037672124,0.033739,3,1,101
4,0,896,922304472,0.038818,3,1,101
5,0,891,456735774,0.042511,3,1,101
0,0,894,1298219644,0.042485,3,1,101
3,0,887,1273299133,0.037141,3,1,101
0,0,911,1930424991,0.039165,3,1,101
1,0,909,82931249,0.041824,3,1,101
1,0,903,1587854557,0.045849,3,1,101
1,0,899,340306999,0.037961,3,1,101
2,0,911,904396590,0.035840,3,1,101
2,0,907,634756823,0.041805,3,1,101
1,0,905,731166921,0.038193,3,1,101
3,0,897,1118061272,0.032213,3,1,101
2,0,882,1032316094,0.033657,3,1,101
1,0,895,1910703351,0.037697,3,1,101
1,0,896,320453867,0.042935,3,1,101
4,0,890,87716084,0.035314,3,1,101
2,0,907,1984764397,0.038214,3,1,101
1,0,891,801663134,0.040724,3,1,101
