recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
30,180,380,1924179727,0.540587,3,1,1.5
28,168,404,251836772,0.490007,3,1,1.5
23,179,406,999530147,0.543777,3,1,1.5
30,191,363,281042074,0.565101,3,1,1.5
27,185,386,1469952827,0.652966,3,1,1.5
25,164,392,256979460,0.494269,3,1,1.5
29,185,384,372926785,0.552338,3,1,1.5
35,178,375,44289692,0.675876,3,1,1.5
37,169,375,1637842039,0.578177,3,1,1.5
24,173,393,963893253,0.461829,3,1,1.5
9,196,406,963893253,0.397292,4,1,1.5
13,169,464,1719642150,0.487618,4,1,1.5
9,203,406,142828450,0.441348,4,1,1.5
15,176,414,1968642049,0.408517,4,1,1.5
13,201,398,495489925,0.498166,4,1,1.5
9,205,414,290893640,0.429540,4,1,1.5
13,201,381,1302343532,0.417251,4,1,1.5
9,209,389,39427015,0.471491,4,1,1.5
14,181,420,1574898477,0.568688,4,1,1.5
18,181,399,2005232007,0.533201,4,1,1.5
11,202,411,1309539469,0.469029,4,1,1.5
15,209,391,1649526978,0.474651,4,1,1.5
5,221,384,1793731991,0.368102,4,1,1.5
14,155,455,187821465,0.447573,4,1,1.5
13,179,402,440215047,0.374439,4,1,1.5
17,191,407,638595933,0.471767,4,1,1.5
8,204,418,1812795561,0.491017,4,1,1.5
14,191,405,1305451612,0.457719,4,1,1.5
11,208,395,845438717,0.500678,4,1,1.5
11,194,413,551807984,0.782609,4,1,1.5
4,194,429,551807984,0.586315,5,1,1.5
4,195,407,329251366,0.442073,5,1,1.5
4,196,418,1864288314,0.368247,5,1,1.5
7,200,432,329792965,0.525488,5,1,1.5
10,206,388,615645436,0.435904,5,1,1.5
3,201,429,1788797707,0.366382,5,1,1.5
5,204,420,175914465,0.409875,5,1,1.5
6,200,441,507266344,0.383861,5,1,1.5
4,214,420,1487325656,0.377921,5,1,1.5
5,221,393,218012705,0.341257,5,1,1.5
3,221,391,675320604,0.396898,5,1,1.5
11,208,395,1355318510,0.452238,5,1,1.5
5,181,443,1349709468,0.390812,5,1,1.5
6,200,409,268877937,0.472361,5,1,1.5
6,223,386,920144386,0.301306,5,1,1.5
9,177,422,1458211190,0.366654,5,1,1.5
5,227,402,788994213,0.376307,5,1,1.5
2,199,431,1444577131,0.338613,5,1,1.5
10,188,416,100686632,0.423585,5,1,1.5
0,228,392,272204658,0.337392,5,1,1.5
77,102,399,272204658,0.796270,2,1,2
77,102,404,1091625680,0.804243,2,1,2
71,85,422,1885543737,0.934824,2,1,2
82,109,409,1543329683,0.860495,2,1,2
74,125,364,867659863,0.788296,2,1,2
83,114,385,923885337,0.952252,2,1,2
74,108,391,1066588332,0.800213,2,1,2
78,89,408,1008261941,0.859449,2,1,2
81,119,370,145678554,0.843893,2,1,2
75,95,406,389260376,0.870734,2,1,2
96,100,366,976372646,0.929552,2,1,2
85,90,400,1202582573,0.710343,2,1,2
84,105,396,1263466850,0.798856,2,1,2
86,107,377,2042675971,0.762838,2,1,2
84,94,407,2093116497,0.736604,2,1,2
87,114,381,1873681021,0.941757,2,1,2
79,93,414,1732066546,0.753079,2,1,2
79,108,403,1586147156,0.702969,2,1,2
95,81,411,699014631,0.873857,2,1,2
84,97,391,1399663013,0.813702,2,1,2
42,121,431,1399663013,0.596220,3,1,2
43,138,423,1075349542,0.579633,3,1,2
37,130,447,1728266306,0.572261,3,1,2
31,138,435,1886332370,0.511567,3,1,2
45,124,424,780494031,0.630389,3,1,2
40,124,430,472162345,0.501820,3,1,2
41,118,436,860594799,0.541031,3,1,2
57,109,414,145245291,0.681758,3,1,2
36,141,433,1148448212,0.581954,3,1,2
40,133,436,15761468,0.597811,3,1,2
42,131,426,965789539,0.565507,3,1,2
37,127,433,1038582671,0.536856,3,1,2
48,130,413,600626939,0.618831,3,1,2
40,147,406,2142703884,0.554675,3,1,2
37,123,441,1183059592,0.637775,3,1,2
45,128,443,1373778796,0.673554,3,1,2
45,137,419,319630967,0.577450,3,1,2
41,139,440,1570477955,0.648869,3,1,2
40,133,426,1789455767,0.537081,3,1,2
40,141,432,27935810,0.647561,3,1,2
14,148,481,27935810,0.491985,4,1,2
16,130,477,1966599551,0.408954,4,1,2
26,132,449,1685682338,0.533878,4,1,2
17,152,443,1011078033,0.464068,4,1,2
18,157,448,979560254,0.485685,4,1,2
13,153,463,760295213,0.419311,4,1,2
18,161,447,23936427,0.479268,4,1,2
22,148,446,437307047,0.455516,4,1,2
21,140,450,1927374156,0.472169,4,1,2
17,156,458,1899059482,0.420835,4,1,2
19,148,474,2118930018,0.463058,4,1,2
25,131,464,758816598,0.449152,4,1,2
22,135,468,1398113518,0.474705,4,1,2
23,165,433,464963374,0.501851,4,1,2
17,166,423,428889421,0.428709,4,1,2
21,140,478,1162219107,0.442020,4,1,2
15,153,451,175767429,0.433380,4,1,2
20,124,471,1252916769,0.399673,4,1,2
17,138,484,2099194851,0.534319,4,1,2
23,128,467,1055568274,0.500230,4,1,2
7,155,482,1055568274,0.396686,5,1,2
5,179,463,2119954618,0.316447,5,1,2
15,168,450,1200795446,0.418936,5,1,2
9,165,468,225890262,0.383381,5,1,2
8,160,469,1045903475,0.440248,5,1,2
9,176,451,372122040,0.390645,5,1,2
19,163,460,1470468392,0.508707,5,1,2
11,150,482,971584071,0.365531,5,1,2
8,175,451,1735474788,0.435091,5,1,2
6,170,470,1055313763,0.370680,5,1,2
8,158,464,1192387706,0.339395,5,1,2
